,team,season,travel_OPS+,no_travel_OPS+,team_OPS+,gap_OPS+,no_gap_OPS+,tz_OPS+,no_tz_OPS+,team_home_OPS+,team_away_OPS+
478,OAK,2017,82.72866160032932,104.21600316968487,101.1041799922133,69.23727435428913,88.59597064742863,87.36224287268782,102.1789768736432,112.32513021479474,90.1547043717911
479,OAK,2018,114.87009264595089,109.76847516184618,110.61503311039198,84.9540073623281,143.14357961673318,133.55681579438658,108.79870608065927,102.52511174209067,118.29402983455708
480,OAK,2019,109.75754967873996,103.89066282011382,104.52708421676226,100.81909779644658,123.30884253256356,91.75200210979611,105.65052666689958,106.92869811578811,102.22966018414228
481,OAK,2020,99.5672887554012,92.87750837238278,94.21662961554019,68.51841831838361,110.06117763795307,103.60300317291515,92.96171131794767,98.04711271836386,89.97154441442244
482,OAK,2021,95.94163154897272,99.92470904327568,99.2286010428459,91.02840992074252,100.01554017963113,81.02597079506653,100.19943688595987,92.21424704556762,105.7849655239786
483,OAK,2022,67.00368287931401,80.44399475802165,78.03030832350237,89.79739785900924,50.912347417945256,62.54398059921944,79.00220423515401,72.16551025390525,83.56258634339753
484,OAK,2023,80.46783433039325,80.81833699379337,80.78453447479012,85.49160287652491,74.4187090479937,97.30928453878676,79.61163880699844,76.99853348042308,84.45292671387944
485,PHI,2000,77.57659186972994,90.22440751164345,87.25894011728738,70.4943043892805,80.82914420229885,73.95570145390151,88.34068466939922,91.80321311911466,82.7708225803116
486,PHI,2001,106.94658973511638,93.24577845686146,96.37260959217522,109.47076242515328,105.2272420386878,,96.38661351115888,97.2964842154527,95.48628374848272
487,PHI,2002,96.02779018845536,105.2882467224677,102.82253860716084,97.14552212127793,95.12707433035237,,103.55964337543959,96.53691823613487,108.5677060004783
488,PHI,2003,91.82939888973026,103.98205882369575,100.68236057548043,89.1036375592642,93.34873329531494,,102.06701681931341,104.59907295405469,96.95279074273815
489,PHI,2004,101.04263372930716,107.90491054711464,106.30600722762935,94.18975246876316,104.5694871672529,123.76088267249222,105.17343546254034,109.54306136960952,103.1909575578697
490,PHI,2005,102.72868250166863,103.8627745291163,103.55856892856639,105.68449733657638,100.81328816306403,84.64529921548665,104.54484581366228,114.1059251671357,93.29006969785976
491,PHI,2006,107.49171650895732,104.76255267262582,105.39260003543048,112.04197165884149,106.12319625488063,91.14530911784225,106.44014195943213,111.79231065410491,99.38369688676738
492,PHI,2007,109.40469347030444,112.14012944059179,111.50860793168688,105.93866379970684,112.17339814831048,130.0677286017382,110.39957417957056,115.69856853919403,107.58912745815566
493,PHI,2008,117.1516949793312,99.28247990693175,103.72885005129504,85.53759253940862,139.25982933868016,144.42259692730826,99.9842677683678,109.04078754717719,98.56882528706757
494,PHI,2009,106.48266437254938,108.06332012133102,107.57630783852248,98.45092755889424,110.2579552296846,88.48208146901435,108.86693452310597,110.44260764433096,104.8390887765906
495,PHI,2010,117.12987288854376,99.65006399220945,103.94327349664314,129.43572631071888,113.58105659692015,118.24382527553765,103.05759507915138,110.02636685010101,97.73711178054305
496,PHI,2011,90.00074234781074,103.81124354768039,99.97850444327945,78.919690785516,95.0213712659454,69.79728707360681,102.41094367710221,104.6682274521363,95.3731875637263
497,PHI,2012,101.7390929712426,97.13018935572319,98.19836737181384,102.00356991801604,101.60468657515871,126.56650399647305,95.92706903922632,99.08761841742995,97.35241214062226
498,PHI,2013,94.99240791097854,93.99778737796854,94.09033314651137,77.74097971147754,101.49433778082057,93.64513574689641,94.13114938064793,103.21198062034478,85.01105563440117
499,PHI,2014,81.90688179404866,93.56910669408347,90.73552985237589,96.97608889078589,76.95619683636875,72.68554055301763,91.92884310852554,91.29529055389793,90.18915628497828
500,PHI,2015,95.5459518605085,90.76450647894094,91.9147862390222,97.7667598875746,94.67168338167741,,91.64986021036445,94.25359401203137,89.67286111809885
501,PHI,2016,96.89271310698344,83.46838684329873,86.4627019689149,104.50929634589188,94.36925345469615,111.79519388759283,85.1403107785645,80.89112245863903,91.7621431117074
502,PHI,2017,85.20761231774294,97.41038519323837,94.38633465549553,98.16555830617992,79.63166078292102,99.20202464075834,94.02028190557492,102.69670248961714,86.27147338015284
503,PHI,2018,104.47085869050143,90.93253440570233,94.06732319330371,102.29307426454027,106.13560677484534,84.63923813891405,94.62419399476522,100.29977844977918,88.09745462494017
504,PHI,2019,91.23193252798475,98.14999060512555,96.79153681719241,95.32848726672336,88.72345803929598,48.228283243466485,99.35491134874455,106.71576741655598,87.11783901932746
505,PHI,2020,111.79701203634762,108.17946777515073,109.23401520399425,114.06715865605435,109.91874503049921,,109.23401520399425,117.78748433352355,99.4161202031432
506,PHI,2021,87.96581313416776,100.07282081682601,97.52163704472095,88.5324167830598,89.16086153604745,103.97706749194357,97.26641827702669,102.36684403728798,92.89277562618756
507,PHI,2022,119.5814253854588,107.17994634529622,110.15432494360047,85.78636183708386,142.24935745876684,118.46827310916828,109.63482079395929,118.44763586825877,102.11900424861402
508,PHI,2023,110.59834744900927,106.93619384044672,107.8634606450303,87.11874375450978,128.13528470368195,113.07768382477632,107.54889951006037,115.77138618759663,100.25564612874737
509,PIT,2000,81.76545888941487,99.84794139198303,96.396563036408,77.91081320115521,87.7280157593535,77.99360578945591,98.4519141269864,96.24680943369025,96.53911120988066
510,PIT,2001,74.53972188132569,88.96718651344106,86.64985472995288,81.08916527407328,71.79265450243332,71.02142503361213,88.2532523545476,91.58507721602318,81.80067395169894
511,PIT,2002,101.06662237646242,83.89395346034321,87.27427591857887,103.46308748855128,100.10274803842836,96.56715333899864,86.45854187899728,87.14480719385685,87.39817384408117
512,PIT,2003,105.19703612702371,99.97294594527509,100.85846920857277,91.76249450867124,118.52907814176214,81.89290386815892,102.11438040164218,106.61377251294488,95.27201687505298
513,PIT,2004,78.893120358046,91.8720082344791,89.28625095980966,79.85709354283075,78.77625170966955,75.96638933062039,91.08862769294647,93.95170718095531,84.87899746846028
514,PIT,2005,84.83254834751799,95.9964709112628,93.69834317204446,96.80655709633932,80.9532666992135,89.84962126347682,94.20761904939118,97.3094820475314,90.15505690600139
515,PIT,2006,93.80890580987989,88.10794646027227,89.07946768039996,109.21871148431367,83.94186597693238,99.95850375465318,88.24329682910042,101.01086486195427,76.84881395715846
516,PIT,2007,100.05310405692933,94.10944984059022,95.34010607157526,98.99718508791713,100.99322519385305,99.1213763816027,95.01973251121716,98.42175254841985,92.38285276692753
517,PIT,2008,98.98508382983842,92.8258656876102,93.96295509162714,107.57306428451612,96.98685946336421,109.1565602728874,92.30452652722323,97.06726342843078,90.94447117632475
518,PIT,2009,98.6767585879642,85.88443030513635,88.3146086479584,116.89341138636249,88.90238498109473,,91.88754518067685,102.40519090877811,74.15874903715473
519,PIT,2010,76.16913245063972,90.0324696617676,87.29272014849967,87.02279235379784,73.05150246686192,65.6732436945581,89.40617156951221,95.12197258492479,79.72890977953728
520,PIT,2011,86.65481367601014,89.16461326292746,88.57864529569714,104.3530633715286,80.76695462209666,83.84144148173394,89.14649109283029,88.21003534365323,88.92268908703404
521,PIT,2012,77.55687252693679,95.22193488273587,91.8102563365033,93.92146464756914,70.99810482284839,96.52669203660224,91.3956023957853,84.00281457139651,98.95154261194162
522,PIT,2013,107.75804444396861,95.30195823306032,97.95585095381472,138.85131269078005,85.96889221932638,89.16025290588045,98.80180740879547,97.28057253861289,98.60015132129784
523,PIT,2014,133.46934272846954,104.09112719098705,109.3552482182242,133.6870296788649,133.28148019136387,120.50635183544026,108.44502458438745,116.357344713696,102.50672599426784
524,PIT,2015,101.3162884965888,98.36628557378424,98.92007246020702,110.7350831879125,98.72532396999954,100.631727052252,98.75283399532795,100.3625531720755,97.5435260346087
525,PIT,2016,105.12052553969977,96.51657025675053,98.15327324468409,108.21249013435477,103.73061090967539,93.19984385146888,98.69054741954773,104.92997329413237,91.7491969630992
526,PIT,2017,71.89009652259682,91.64584671440865,87.8210108611845,101.07145754899598,62.17388765612748,92.93337772204046,87.57708151866655,93.53845306639639,82.24894295085892
527,PIT,2018,103.7354061502929,99.14915522014707,100.0571685166006,118.99320898867565,91.81283553528539,101.65610335151723,99.91954225463364,101.44613176602992,98.74786704917963
528,PIT,2019,91.60642149796368,99.66586988534058,97.52882267308189,66.16782018249836,108.03748612535742,125.00323786617673,95.26393407664602,96.03821148055846,99.00229493142109
529,PIT,2020,79.20969409106209,73.89371655656376,74.98677392682036,94.97626877166536,73.8469001642049,69.433083406695,75.0998880887897,82.58280074022552,66.17476713720644
530,PIT,2021,82.52239677666459,87.70557929233527,86.58595886256293,57.603686054044715,91.6235874646046,78.39208491129739,87.60935438457508,92.91471676911134,80.37874663766348
